"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DR1TS060" "continuous" 9632 TRUE "0.00706668844373701" "0.0231495483647995" "0.763872232458765" "None" "None" 0.763872232458765 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.864096603384206
"URXMOH" "continuous" 1752 TRUE "-2.71537768989933e-05" "8.74244614891647e-05" "0.771618454239389" "None" "None" 0.771618454239389 "logLBXRBF" "WTSPH4YR" 1 0.868168231411809
"URXUSB" "continuous" 3092 TRUE "-0.00911607759739845" "0.0310911617071395" "0.772914663702049" "None" "None" 0.772914663702049 "logLBXRBF" "WTSHM4YR" 1 0.868168231411809
"DR1TP182" "continuous" 9632 TRUE "-0.00014839891899227" "0.000531260392240672" "0.78335869933997" "None" "None" 0.78335869933997 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.875517962041394
"LBX151" "continuous" 1724 TRUE "0.837600529535364" "2.87045816709691" "0.78494713838194" "None" "None" 0.78494713838194 "logLBXRBF" "WTSPO4YR" 1 0.875517962041394
"LBXD02" "continuous" 1050 TRUE "7.83956030010622e-05" "0.000280891871087833" "0.794007342823449" "None" "None" 0.794007342823449 "logLBXRBF" "WTSPO4YR" 1 0.88253777826021
"LBX183" "continuous" 3129 TRUE "-0.0680217527065079" "0.262072693688178" "0.798325702264675" "None" "None" 0.798325702264675 "logLBXRBF" "WTSPO4YR" 1 0.884256593827886
"LBXD05" "continuous" 2414 TRUE "-6.37733017267338e-06" "2.53340132700252e-05" "0.804267722455859" "None" "None" 0.804267722455859 "logLBXRBF" "WTSPO4YR" 1 0.886497775176253
"LBXDIE" "continuous" 1621 TRUE "-0.0153606941358399" "0.0594814949421927" "0.808962244809008" "None" "None" 0.808962244809008 "logLBXRBF" "WTSPO4YR" 1 0.886497775176253
"LBX138" "continuous" 3124 TRUE "0.00472259559274656" "0.019444295273807" "0.811005992171431" "None" "None" 0.811005992171431 "logLBXRBF" "WTSPO4YR" 1 0.886497775176253
"LBXD01" "continuous" 2439 TRUE "5.65929574032916e-05" "0.0002335888797957" "0.811465048123718" "None" "None" 0.811465048123718 "logLBXRBF" "WTSPO4YR" 1 0.886497775176253
"LBXVCM" "continuous" 1046 TRUE "0.000623341743065339" "0.00286757253534015" "0.831894711435011" "None" "None" 0.831894711435011 "logLBXRBF" "WTMEC4YR" 1 0.904408245905352
"LBX052" "continuous" 2606 TRUE "-0.0730213453246591" "0.342131726997867" "0.833529856727816" "None" "None" 0.833529856727816 "logLBXRBF" "WTSPO4YR" 1 0.904408245905352
"URXOP1" "continuous" 2731 TRUE "-0.00012445523956454" "0.000619476685675912" "0.843157819755784" "None" "None" 0.843157819755784 "logLBXRBF" "WTSPP4YR" 1 0.9077823754967
"LBX028" "continuous" 1344 TRUE "0.0997542588412253" "0.464698348217442" "0.843792875056323" "None" "None" 0.843792875056323 "logLBXRBF" "WTSPO4YR" 1 0.9077823754967
"LBXVTC" "continuous" 1212 TRUE "-0.00241275779601622" "0.0121683505131084" "0.845176694427962" "None" "None" 0.845176694427962 "logLBXRBF" "WTMEC4YR" 1 0.9077823754967
"DRD370E" "categorical" 4020 TRUE "None" "None" "None" "0.848622431251196" "None" 0.848622431251196 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.908424683117891
"LBXD03" "continuous" 2417 TRUE "6.65447101290521e-06" "3.5542851460235e-05" "0.853701406076728" "None" "None" 0.853701406076728 "logLBXRBF" "WTSPO4YR" 1 0.908987491456245
"DRD340" "categorical" 6129 TRUE "None" "None" "None" "0.858349628847149" "None" 0.858349628847149 "logLBXRBF" "WTDR4YR (26 observations are missing weights)" 1 0.908987491456245
"LBX099" "continuous" 3094 TRUE "0.0172487893630104" "0.0985319234415279" "0.8631022275065" "None" "None" 0.8631022275065 "logLBXRBF" "WTSPO4YR" 1 0.908987491456245
"DRD360" "categorical" 6131 TRUE "None" "None" "None" "0.863206156827825" "None" 0.863206156827825 "logLBXRBF" "WTDR4YR (25 observations are missing weights)" 1 0.908987491456245
"POTASSIUM_mg" "continuous" 9982 TRUE "-1.182122739446e-05" "6.76741567521376e-05" "0.863395642354992" "None" "None" 0.863395642354992 "logLBXRBF" "WTMEC4YR" 1 0.908987491456245
"LBX196" "continuous" 1717 TRUE "0.0457570051624921" "0.273977540603958" "0.875465026324904" "None" "None" 0.875465026324904 "logLBXRBF" "WTSPO4YR" 1 0.918662313808041
"LBXEND" "continuous" 1636 TRUE "0.467486138604244" "3.16007290215957" "0.88955154729977" "None" "None" 0.88955154729977 "logLBXRBF" "WTSPO4YR" 1 0.930383421602054
"LBXBHC" "continuous" 3090 TRUE "-0.00103715052571251" "0.00823545822948122" "0.901259063735187" "None" "None" 0.901259063735187 "logLBXRBF" "WTSPO4YR" 1 0.939547847488643
"LBX146" "continuous" 3122 TRUE "-0.0144781062051021" "0.123805414056442" "0.908276137418124" "None" "None" 0.908276137418124 "logLBXRBF" "WTSPO4YR" 1 0.943778787740657
"SMD030" "continuous" 3424 TRUE "0.000145710683891225" "0.00135766321220133" "0.915787898958091" "None" "None" 0.915787898958091 "logLBXRBF" "WTMEC4YR" 1 0.948494609635166
"DR1TMFAT" "continuous" 9632 TRUE "-2.55520343130023e-05" "0.000247052035932782" "0.918833836056473" "None" "None" 0.918833836056473 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.948569558906197
"how_long_estrogen" "continuous" 644 TRUE "-0.000256831688064118" "0.00258126756731248" "0.921842415512061" "None" "None" 0.921842415512061 "logLBXRBF" "WTMEC4YR" 1 0.948605582414025
"LBXVST" "continuous" 1202 TRUE "0.000119046594223369" "0.00133426145849321" "0.929947538900554" "None" "None" 0.929947538900554 "logLBXRBF" "WTMEC4YR" 1 0.95386901900089
"DRD350B" "categorical" 2869 TRUE "None" "None" "None" "0.936876336117811" "None" 0.936876336117811 "logLBXRBF" "WTDR4YR (6 observations are missing weights)" 1 0.957053849724026
"DR1TPFAT" "continuous" 9632 TRUE "-3.65454915935659e-05" "0.000470951412053134" "0.939052836876552" "None" "None" 0.939052836876552 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.957053849724026
"DRD370U" "categorical" 4020 TRUE "None" "None" "None" "0.946144679731338" "None" 0.946144679731338 "logLBXRBF" "WTDR4YR (11 observations are missing weights)" 1 0.961210677816232
"DR1TM181" "continuous" 9632 TRUE "-1.47080578742182e-05" "0.000261309921256797" "0.955770325725114" "None" "None" 0.955770325725114 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.967907091766067
"LBX149" "continuous" 1724 TRUE "0.115232363563331" "4.40494366090349" "0.980382960586555" "None" "None" 0.980382960586555 "logLBXRBF" "WTSPO4YR" 1 0.98969039375668
"LBX177" "continuous" 3074 TRUE "0.00499924344190626" "0.4689172800164" "0.991617831567026" "None" "None" 0.991617831567026 "logLBXRBF" "WTSPO4YR" 1 0.995232148585426
"URXMOP" "continuous" 3347 TRUE "3.92714325015688e-05" "0.00391449383796427" "0.992112298589861" "None" "None" 0.992112298589861 "logLBXRBF" "WTSPH4YR" 1 0.995232148585426
"DR1TS100" "continuous" 9632 TRUE "8.76290312400371e-05" "0.0152269946516488" "0.995475315278401" "None" "None" 0.995475315278401 "logLBXRBF" "WTDR4YR (16 observations are missing weights)" 1 0.995475315278401
