"Variable" "Variable_type" "N" "Converged" "Beta" "SE" "Variable_pvalue" "LRT_pvalue" "Diff_AIC" "pval" "outcome" "weight" "pvalue_Bonf" "pvalue_FDR"
"DRD370MQ" "continuous" 748 TRUE "-0.0518606543739389" "0.463234764263219" "0.912099454823875" "None" "None" 0.912099454823875 "LBXSIR" "WTDR4YR (1 observations are missing weights)" 1 0.990890010829868
"LBXF02" "continuous" 2497 TRUE "-0.0163063058692977" "0.165143175560544" "0.922435685371871" "None" "None" 0.922435685371871 "LBXSIR" "WTSPO4YR" 1 0.990890010829868
"DR1TKCAL" "continuous" 9665 TRUE "-4.23474619193528e-05" "0.000432408359604272" "0.923067045882398" "None" "None" 0.923067045882398 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.990890010829868
"DR1TPROT" "continuous" 9665 TRUE "0.00132915303815309" "0.0138637869403424" "0.924681320823779" "None" "None" 0.924681320823779 "LBXSIR" "WTDR4YR (16 observations are missing weights)" 1 0.990890010829868
"LBXHBS" "categorical" 10004 TRUE "None" "None" "None" "0.936472565912682" "None" 0.936472565912682 "LBXSIR" "WTMEC4YR" 1 0.990890010829868
"LBX151" "continuous" 1789 TRUE "-20.0719881349585" "245.248988609966" "0.937946575252167" "None" "None" 0.937946575252167 "LBXSIR" "WTSPO4YR" 1 0.990890010829868
"DRD370F" "categorical" 4038 TRUE "None" "None" "None" "0.939523548813732" "None" 0.939523548813732 "LBXSIR" "WTDR4YR (11 observations are missing weights)" 1 0.990890010829868
"LBXVME" "continuous" 906 TRUE "-0.000929754144393896" "0.0119029554021387" "0.939657973607008" "None" "None" 0.939657973607008 "LBXSIR" "WTMEC4YR" 1 0.990890010829868
"private_water_source" "categorical" 9931 TRUE "None" "None" "None" "0.940214098513298" "None" 0.940214098513298 "LBXSIR" "WTMEC4YR" 1 0.990890010829868
"URXOP5" "continuous" 2767 TRUE "0.00706112085350568" "0.0932300933779606" "0.940462478443873" "None" "None" 0.940462478443873 "LBXSIR" "WTSPP4YR" 1 0.990890010829868
"LBXCBC" "continuous" 5396 TRUE "0.0396694993118361" "0.505337396988476" "0.94047432423647" "None" "None" 0.94047432423647 "LBXSIR" "WTMEC4YR" 1 0.990890010829868
"LBXDIE" "continuous" 1680 TRUE "0.59732193541352" "7.7632371437882" "0.941653383870765" "None" "None" 0.941653383870765 "LBXSIR" "WTSPO4YR" 1 0.990890010829868
"LBXWBM" "continuous" 1549 TRUE "-0.0135638203042232" "0.193715982905392" "0.944950492793646" "None" "None" 0.944950492793646 "LBXSIR" "WTMEC4YR" 1 0.990890010829868
"DRD350B" "categorical" 2886 TRUE "None" "None" "None" "0.947807836445961" "None" 0.947807836445961 "LBXSIR" "WTDR4YR (5 observations are missing weights)" 1 0.990890010829868
"URXP21" "continuous" 1769 TRUE "-0.0040501735645013" "0.0659478054123031" "0.953408177366652" "None" "None" 0.953408177366652 "LBXSIR" "WTMEC4YR" 1 0.993519201009909
"VITAMIN_B_6_mg" "continuous" 9853 TRUE "-0.00152010341048379" "0.0279665765113586" "0.957251641354942" "None" "None" 0.957251641354942 "LBXSIR" "WTMEC4YR" 1 0.99430654360094
"SXQ280" "categorical" 2236 TRUE "None" "None" "None" "0.961110462718237" "None" 0.961110462718237 "LBXSIR" "WTMEC4YR" 1 0.99432002785321
"LBXF03" "continuous" 2471 TRUE "-0.00123185277100658" "0.0284146769464332" "0.965897690368756" "None" "None" 0.965897690368756 "LBXSIR" "WTSPO4YR" 1 0.99432002785321
"DRD370AQ" "continuous" 826 TRUE "0.0234135999763817" "0.721747567051133" "0.974498879367736" "None" "None" 0.974498879367736 "LBXSIR" "WTDR4YR (2 observations are missing weights)" 1 0.99432002785321
"RIBOFLAVIN_mg" "continuous" 9866 TRUE "-0.00117115010959267" "0.0378676168500643" "0.975667720327547" "None" "None" 0.975667720327547 "LBXSIR" "WTMEC4YR" 1 0.99432002785321
"DRD350BQ" "continuous" 642 TRUE "0.0417612398862113" "1.35571890927134" "0.975765027869736" "None" "None" 0.975765027869736 "LBXSIR" "WTDR4YR (2 observations are missing weights)" 1 0.99432002785321
"URXP06" "continuous" 3142 TRUE "1.5541423335233e-05" "0.000566640867947908" "0.97842073192827" "None" "None" 0.97842073192827 "LBXSIR" "WTSPH4YR" 1 0.99432002785321
"LBX099" "continuous" 3161 TRUE "0.231981697996799" "9.74374673720053" "0.98126750113614" "None" "None" 0.98126750113614 "LBXSIR" "WTSPO4YR" 1 0.99432002785321
"LBX118" "continuous" 3199 TRUE "0.0769220377018359" "3.56490016318992" "0.983022289564339" "None" "None" 0.983022289564339 "LBXSIR" "WTSPO4YR" 1 0.99432002785321
"URXDMA" "continuous" 3199 TRUE "2.04704504136311e-05" "0.00133404205091941" "0.987925999910287" "None" "None" 0.987925999910287 "LBXSIR" "WTSPH4YR" 1 0.99432002785321
"LBXF01" "continuous" 2474 TRUE "-0.00157307612060046" "0.104402318147448" "0.98814412705909" "None" "None" 0.98814412705909 "LBXSIR" "WTSPO4YR" 1 0.99432002785321
"LBXRPL" "continuous" 8898 TRUE "0.00137913064701948" "0.223150049887957" "0.995136859823157" "None" "None" 0.995136859823157 "LBXSIR" "WTMEC4YR" 1 0.997774238303951
"number_close_friends" "continuous" 2432 TRUE "0.000318466398517334" "0.112588912984473" "0.997774238303951" "None" "None" 0.997774238303951 "LBXSIR" "WTMEC4YR" 1 0.997774238303951
