"tab_name","tab_desc","series","module","var","var_desc","analyzable","binary_ref_group","comment_var","version_date","is_comment","is_weight","is_questionnaire","is_ecological","is_binary","is_ordinal","categorical_ref_group","categorical_levels","N","age_range_low","age_range_high","age_median","female_N","female_pct","white_N","white_pct","mexican_N","mexican_pct","black_N","black_pct","other_hispanic_N","other_hispanic_pct","other_N","other_pct","series_num","category","sub_category"
"occupation_c","Occupation","2003-2004","questionnaire","industry_agriculture","industry_agriculture",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,412,16,85,36,85,0.20631067961165,156,0.378640776699029,217,0.526699029126214,26,0.0631067961165049,7,0.0169902912621359,6,0.0145631067961165,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","industry_construction","industry_construction",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,769,16,80,36,49,0.0637191157347204,342,0.444733420026008,289,0.375812743823147,82,0.106631989596879,39,0.0507152145643693,17,0.0221066319895969,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","industry_construction","industry_construction",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,769,16,80,36,49,0.0637191157347204,342,0.444733420026008,289,0.375812743823147,82,0.106631989596879,39,0.0507152145643693,17,0.0221066319895969,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","industry_construction","industry_construction",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,769,16,80,36,49,0.0637191157347204,342,0.444733420026008,289,0.375812743823147,82,0.106631989596879,39,0.0507152145643693,17,0.0221066319895969,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","industry_manufacturing","industry_manufacturing",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1186,16,85,40,407,0.343170320404722,513,0.432546374367622,382,0.322091062394604,187,0.157672849915683,55,0.0463743676222597,49,0.0413153456998314,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","industry_manufacturing","industry_manufacturing",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1186,16,85,40,407,0.343170320404722,513,0.432546374367622,382,0.322091062394604,187,0.157672849915683,55,0.0463743676222597,49,0.0413153456998314,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","industry_manufacturing","industry_manufacturing",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1186,16,85,40,407,0.343170320404722,513,0.432546374367622,382,0.322091062394604,187,0.157672849915683,55,0.0463743676222597,49,0.0413153456998314,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","industry_mining","industry_mining",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,45,17,66,38,4,0.0888888888888889,25,0.555555555555556,17,0.377777777777778,1,0.0222222222222222,0,0,2,0.0444444444444444,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","industry_mining","industry_mining",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,45,17,66,38,4,0.0888888888888889,25,0.555555555555556,17,0.377777777777778,1,0.0222222222222222,0,0,2,0.0444444444444444,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","industry_mining","industry_mining",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,45,17,66,38,4,0.0888888888888889,25,0.555555555555556,17,0.377777777777778,1,0.0222222222222222,0,0,2,0.0444444444444444,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","industry_other","industry_other",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,6997,16,85,35,3872,0.553380020008575,3309,0.47291696441332,1465,0.20937544661998,1583,0.226239817064456,326,0.0465913963127054,314,0.0448763755895384,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","industry_other","industry_other",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,6997,16,85,35,3872,0.553380020008575,3309,0.47291696441332,1465,0.20937544661998,1583,0.226239817064456,326,0.0465913963127054,314,0.0448763755895384,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","industry_other","industry_other",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,6997,16,85,35,3872,0.553380020008575,3309,0.47291696441332,1465,0.20937544661998,1583,0.226239817064456,326,0.0465913963127054,314,0.0448763755895384,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","industry_transport","industry_transport",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,359,17,73,41,96,0.267409470752089,149,0.415041782729805,72,0.200557103064067,109,0.303621169916435,19,0.052924791086351,10,0.0278551532033426,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","industry_transport","industry_transport",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,359,17,73,41,96,0.267409470752089,149,0.415041782729805,72,0.200557103064067,109,0.303621169916435,19,0.052924791086351,10,0.0278551532033426,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","industry_transport","industry_transport",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,359,17,73,41,96,0.267409470752089,149,0.415041782729805,72,0.200557103064067,109,0.303621169916435,19,0.052924791086351,10,0.0278551532033426,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","num_months_longest_job","num_months_longest_job",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,11060,16,85,50,5812,0.525497287522604,5513,0.498462929475588,2397,0.216726943942134,2268,0.205063291139241,473,0.0427667269439421,409,0.0369801084990958,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","num_months_longest_job","num_months_longest_job",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,11060,16,85,50,5812,0.525497287522604,5513,0.498462929475588,2397,0.216726943942134,2268,0.205063291139241,473,0.0427667269439421,409,0.0369801084990958,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","num_months_longest_job","num_months_longest_job",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,11060,16,85,50,5812,0.525497287522604,5513,0.498462929475588,2397,0.216726943942134,2268,0.205063291139241,473,0.0427667269439421,409,0.0369801084990958,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","num_months_main_job","num_months_main_job",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,9703,16,85,36,4503,0.46408327321447,4463,0.459960836854581,2417,0.249098217046274,1982,0.204266721632485,445,0.0458621045037617,396,0.0408121199628981,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","num_months_main_job","num_months_main_job",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,9703,16,85,36,4503,0.46408327321447,4463,0.459960836854581,2417,0.249098217046274,1982,0.204266721632485,445,0.0458621045037617,396,0.0408121199628981,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","num_months_main_job","num_months_main_job",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,9703,16,85,36,4503,0.46408327321447,4463,0.459960836854581,2417,0.249098217046274,1982,0.204266721632485,445,0.0458621045037617,396,0.0408121199628981,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_construction","occupation_construction",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,653,16,80,36,12,0.0183767228177642,261,0.399693721286371,263,0.402756508422665,79,0.120980091883614,34,0.0520673813169985,16,0.0245022970903522,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_construction","occupation_construction",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,653,16,80,36,12,0.0183767228177642,261,0.399693721286371,263,0.402756508422665,79,0.120980091883614,34,0.0520673813169985,16,0.0245022970903522,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_construction","occupation_construction",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,653,16,80,36,12,0.0183767228177642,261,0.399693721286371,263,0.402756508422665,79,0.120980091883614,34,0.0520673813169985,16,0.0245022970903522,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_farm","occupation_farm",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,381,16,85,36,61,0.16010498687664,128,0.335958005249344,202,0.530183727034121,36,0.094488188976378,9,0.0236220472440945,6,0.015748031496063,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_farm","occupation_farm",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,381,16,85,36,61,0.16010498687664,128,0.335958005249344,202,0.530183727034121,36,0.094488188976378,9,0.0236220472440945,6,0.015748031496063,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_farm","occupation_farm",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,381,16,85,36,61,0.16010498687664,128,0.335958005249344,202,0.530183727034121,36,0.094488188976378,9,0.0236220472440945,6,0.015748031496063,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_household","occupation_household",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1874,16,85,32,1111,0.592849519743863,611,0.326040554962647,521,0.278014941302028,545,0.290821771611526,118,0.0629669156883671,79,0.0421558164354322,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_household","occupation_household",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1874,16,85,32,1111,0.592849519743863,611,0.326040554962647,521,0.278014941302028,545,0.290821771611526,118,0.0629669156883671,79,0.0421558164354322,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_household","occupation_household",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1874,16,85,32,1111,0.592849519743863,611,0.326040554962647,521,0.278014941302028,545,0.290821771611526,118,0.0629669156883671,79,0.0421558164354322,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_laborer","occupation_laborer",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,403,16,81,27,98,0.24317617866005,114,0.28287841191067,145,0.359801488833747,98,0.24317617866005,25,0.0620347394540943,21,0.0521091811414392,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_laborer","occupation_laborer",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,403,16,81,27,98,0.24317617866005,114,0.28287841191067,145,0.359801488833747,98,0.24317617866005,25,0.0620347394540943,21,0.0521091811414392,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_laborer","occupation_laborer",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,403,16,81,27,98,0.24317617866005,114,0.28287841191067,145,0.359801488833747,98,0.24317617866005,25,0.0620347394540943,21,0.0521091811414392,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_midmanage","occupation_midmanage",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,2708,16,85,33,1790,0.661004431314623,1338,0.494091580502216,540,0.199409158050222,589,0.217503692762186,130,0.0480059084194978,111,0.0409896602658789,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_midmanage","occupation_midmanage",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,2708,16,85,33,1790,0.661004431314623,1338,0.494091580502216,540,0.199409158050222,589,0.217503692762186,130,0.0480059084194978,111,0.0409896602658789,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_midmanage","occupation_midmanage",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,2708,16,85,33,1790,0.661004431314623,1338,0.494091580502216,540,0.199409158050222,589,0.217503692762186,130,0.0480059084194978,111,0.0409896602658789,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_military","occupation_military",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_military","occupation_military",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_military","occupation_military",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_repair","occupation_repair",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,299,17,80,42,5,0.0167224080267559,148,0.494983277591973,87,0.290969899665552,45,0.150501672240803,10,0.0334448160535117,9,0.0301003344481605,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_repair","occupation_repair",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,299,17,80,42,5,0.0167224080267559,148,0.494983277591973,87,0.290969899665552,45,0.150501672240803,10,0.0334448160535117,9,0.0301003344481605,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_repair","occupation_repair",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,299,17,80,42,5,0.0167224080267559,148,0.494983277591973,87,0.290969899665552,45,0.150501672240803,10,0.0334448160535117,9,0.0301003344481605,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","occupation_transport","occupation_transport",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,438,18,85,41,31,0.0707762557077626,188,0.429223744292237,117,0.267123287671233,106,0.242009132420091,16,0.0365296803652968,11,0.0251141552511416,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","occupation_transport","occupation_transport",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,438,18,85,41,31,0.0707762557077626,188,0.429223744292237,117,0.267123287671233,106,0.242009132420091,16,0.0365296803652968,11,0.0251141552511416,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","occupation_transport","occupation_transport",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,438,18,85,41,31,0.0707762557077626,188,0.429223744292237,117,0.267123287671233,106,0.242009132420091,16,0.0365296803652968,11,0.0251141552511416,3,"occupation",NA
"occupation_a","Occupation","1999-2000","questionnaire","smell_tobacco","smell_tobacco",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,9705,16,85,36,4505,0.464193714580113,4461,0.459659969088099,2419,0.24925296239052,1983,0.204327666151468,446,0.0459556929417826,396,0.0408037094281298,1,"occupation",NA
"occupation_b","Occupation","2001-2002","questionnaire","smell_tobacco","smell_tobacco",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,9705,16,85,36,4505,0.464193714580113,4461,0.459659969088099,2419,0.24925296239052,1983,0.204327666151468,446,0.0459556929417826,396,0.0408037094281298,2,"occupation",NA
"occupation_c","Occupation","2003-2004","questionnaire","smell_tobacco","smell_tobacco",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,9705,16,85,36,4505,0.464193714580113,4461,0.459659969088099,2419,0.24925296239052,1983,0.204327666151468,446,0.0459556929417826,396,0.0408037094281298,3,"occupation",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","taking_birth_control","taking_birth_control",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,3453,12,76,32,3453,1,1652,0.478424558355054,734,0.212568780770345,820,0.237474659716189,142,0.0411236605849985,105,0.0304083405734144,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ600","Using estrogen/progestin patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,31,29,81,58,31,1,26,0.838709677419355,1,0.032258064516129,3,0.0967741935483871,0,0,1,0.032258064516129,4,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ600","Using estrogen/progestin patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,31,29,81,58,31,1,26,0.838709677419355,1,0.032258064516129,3,0.0967741935483871,0,0,1,0.032258064516129,3,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ600","Using estrogen/progestin patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,31,29,81,58,31,1,26,0.838709677419355,1,0.032258064516129,3,0.0967741935483871,0,0,1,0.032258064516129,2,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ600","Using estrogen/progestin patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,31,29,81,58,31,1,26,0.838709677419355,1,0.032258064516129,3,0.0967741935483871,0,0,1,0.032258064516129,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ598","Age started estrogen/progestin patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,29,29,81,57,29,1,24,0.827586206896552,1,0.0344827586206897,3,0.103448275862069,0,0,1,0.0344827586206897,4,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ598","Age started estrogen/progestin patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,29,29,81,57,29,1,24,0.827586206896552,1,0.0344827586206897,3,0.103448275862069,0,0,1,0.0344827586206897,3,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ598","Age started estrogen/progestin patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,29,29,81,57,29,1,24,0.827586206896552,1,0.0344827586206897,3,0.103448275862069,0,0,1,0.0344827586206897,2,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ598","Age started estrogen/progestin patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,29,29,81,57,29,1,24,0.827586206896552,1,0.0344827586206897,3,0.103448275862069,0,0,1,0.0344827586206897,1,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ596","Used estrogen/progestin combo patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,210,20,85,58,210,1,140,0.666666666666667,26,0.123809523809524,35,0.166666666666667,4,0.019047619047619,5,0.0238095238095238,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ596","Used estrogen/progestin combo patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,210,20,85,58,210,1,140,0.666666666666667,26,0.123809523809524,35,0.166666666666667,4,0.019047619047619,5,0.0238095238095238,4,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ596","Used estrogen/progestin combo patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,210,20,85,58,210,1,140,0.666666666666667,26,0.123809523809524,35,0.166666666666667,4,0.019047619047619,5,0.0238095238095238,3,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ596","Used estrogen/progestin combo patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,210,20,85,58,210,1,140,0.666666666666667,26,0.123809523809524,35,0.166666666666667,4,0.019047619047619,5,0.0238095238095238,2,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ584","Using estrogen-only patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,181,20,85,57,181,1,116,0.640883977900553,26,0.143646408839779,31,0.171270718232044,4,0.0220994475138122,4,0.0220994475138122,2,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ584","Using estrogen-only patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,181,20,85,57,181,1,116,0.640883977900553,26,0.143646408839779,31,0.171270718232044,4,0.0220994475138122,4,0.0220994475138122,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ584","Using estrogen-only patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,181,20,85,57,181,1,116,0.640883977900553,26,0.143646408839779,31,0.171270718232044,4,0.0220994475138122,4,0.0220994475138122,4,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ582","Age started estrogen-only patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,179,20,85,57,179,1,114,0.636871508379888,26,0.145251396648045,31,0.173184357541899,4,0.0223463687150838,4,0.0223463687150838,1,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ584","Using estrogen-only patches now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,181,20,85,57,181,1,116,0.640883977900553,26,0.143646408839779,31,0.171270718232044,4,0.0220994475138122,4,0.0220994475138122,3,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ582","Age started estrogen-only patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,179,20,85,57,179,1,114,0.636871508379888,26,0.145251396648045,31,0.173184357541899,4,0.0223463687150838,4,0.0223463687150838,4,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ582","Age started estrogen-only patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,179,20,85,57,179,1,114,0.636871508379888,26,0.145251396648045,31,0.173184357541899,4,0.0223463687150838,4,0.0223463687150838,3,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ582","Age started estrogen-only patches",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,179,20,85,57,179,1,114,0.636871508379888,26,0.145251396648045,31,0.173184357541899,4,0.0223463687150838,4,0.0223463687150838,2,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ580","Used estrogen-only patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,215,20,85,58,215,1,144,0.669767441860465,27,0.125581395348837,35,0.162790697674419,4,0.0186046511627907,5,0.0232558139534884,3,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ580","Used estrogen-only patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,215,20,85,58,215,1,144,0.669767441860465,27,0.125581395348837,35,0.162790697674419,4,0.0186046511627907,5,0.0232558139534884,2,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ580","Used estrogen-only patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,215,20,85,58,215,1,144,0.669767441860465,27,0.125581395348837,35,0.162790697674419,4,0.0186046511627907,5,0.0232558139534884,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ580","Used estrogen-only patches?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,215,20,85,58,215,1,144,0.669767441860465,27,0.125581395348837,35,0.162790697674419,4,0.0186046511627907,5,0.0232558139534884,4,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ574","Taking estrogen/progestin now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,426,27,85,60,426,1,316,0.741784037558685,55,0.129107981220657,37,0.0868544600938967,7,0.0164319248826291,11,0.0258215962441315,4,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ574","Taking estrogen/progestin now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,426,27,85,60,426,1,316,0.741784037558685,55,0.129107981220657,37,0.0868544600938967,7,0.0164319248826291,11,0.0258215962441315,3,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ574","Taking estrogen/progestin now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,426,27,85,60,426,1,316,0.741784037558685,55,0.129107981220657,37,0.0868544600938967,7,0.0164319248826291,11,0.0258215962441315,2,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ574","Taking estrogen/progestin now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,426,27,85,60,426,1,316,0.741784037558685,55,0.129107981220657,37,0.0868544600938967,7,0.0164319248826291,11,0.0258215962441315,1,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ572","Age started estrogen/progestin pills",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,414,27,85,60,414,1,305,0.736714975845411,55,0.132850241545894,37,0.0893719806763285,6,0.0144927536231884,11,0.0265700483091787,2,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ572","Age started estrogen/progestin pills",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,414,27,85,60,414,1,305,0.736714975845411,55,0.132850241545894,37,0.0893719806763285,6,0.0144927536231884,11,0.0265700483091787,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ572","Age started estrogen/progestin pills",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,414,27,85,60,414,1,305,0.736714975845411,55,0.132850241545894,37,0.0893719806763285,6,0.0144927536231884,11,0.0265700483091787,4,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ572","Age started estrogen/progestin pills",1,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,414,27,85,60,414,1,305,0.736714975845411,55,0.132850241545894,37,0.0893719806763285,6,0.0144927536231884,11,0.0265700483091787,3,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ570","Used estrogen/progestin combo pills",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1891,20,85,62,1891,1,1279,0.676361713379165,268,0.141723955579059,257,0.13590692755156,36,0.0190375462718139,51,0.026969857218403,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ570","Used estrogen/progestin combo pills",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1891,20,85,62,1891,1,1279,0.676361713379165,268,0.141723955579059,257,0.13590692755156,36,0.0190375462718139,51,0.026969857218403,4,"pharmaceutical",NA
"reproductive_c","Reproductive-related drugs","2003-2004","questionnaire","RHQ570","Used estrogen/progestin combo pills",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1891,20,85,62,1891,1,1279,0.676361713379165,268,0.141723955579059,257,0.13590692755156,36,0.0190375462718139,51,0.026969857218403,3,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ570","Used estrogen/progestin combo pills",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,1891,20,85,62,1891,1,1279,0.676361713379165,268,0.141723955579059,257,0.13590692755156,36,0.0190375462718139,51,0.026969857218403,2,"pharmaceutical",NA
"reproductive_b","Reproductive-related drugs","2001-2002","questionnaire","RHQ566","Taking progestin only pills now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,409,20,85,60,409,1,296,0.723716381418093,50,0.122249388753056,36,0.0880195599022005,14,0.0342298288508557,13,0.0317848410757946,2,"pharmaceutical",NA
"reproductive_a","Reproductive-related drugs","1999-2000","questionnaire","RHQ566","Taking progestin only pills now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,409,20,85,60,409,1,296,0.723716381418093,50,0.122249388753056,36,0.0880195599022005,14,0.0342298288508557,13,0.0317848410757946,1,"pharmaceutical",NA
"reproductive_d","Reproductive-related drugs","2005-2006","questionnaire","RHQ566","Taking progestin only pills now?",1,NA,NA,NA,NA,NA,1,0,1,0,NA,NA,409,20,85,60,409,1,296,0.723716381418093,50,0.122249388753056,36,0.0880195599022005,14,0.0342298288508557,13,0.0317848410757946,4,"pharmaceutical",NA
